"Time (s)"	"Magnetic Field x (µT)"	"Magnetic Field y (µT)"	"Magnetic Field z (µT)"	"Absolute field (µT)"
2.205815833E0	3.322067261E0	-2.983594513E1	-3.159103394E1	4.357996303E1
2.215856833E0	3.322067261E0	-2.983594513E1	-3.159103394E1	4.357996303E1
2.225896833E0	3.499679565E0	-2.978606415E1	-3.159857178E1	4.356520530E1
2.235936833E0	3.499679565E0	-2.978606415E1	-3.159857178E1	4.356520530E1
2.245946833E0	3.481170654E0	-3.019065094E1	-3.161013794E1	4.384968385E1
2.255986833E0	3.481170654E0	-3.019065094E1	-3.161013794E1	4.384968385E1
2.266026833E0	3.616607666E0	-3.026196289E1	-3.161535645E1	4.391351742E1
2.276067833E0	3.616607666E0	-3.026196289E1	-3.161535645E1	4.391351742E1
2.286107833E0	3.789947510E0	-3.031466675E1	-3.164291382E1	4.398427807E1
2.296117833E0	3.789947510E0	-3.031466675E1	-3.164291382E1	4.398427807E1
2.306157833E0	3.682220459E0	-3.006451416E1	-3.171185303E1	4.385288339E1
2.316197833E0	3.682220459E0	-3.006451416E1	-3.171185303E1	4.385288339E1
2.326238833E0	3.677078247E0	-2.985274506E1	-3.156298828E1	4.359965047E1
2.336278833E0	3.677078247E0	-2.985274506E1	-3.156298828E1	4.359965047E1
2.346288833E0	3.684783936E0	-3.012146759E1	-3.148236084E1	4.372664504E1
2.356328833E0	3.684783936E0	-3.012146759E1	-3.148236084E1	4.372664504E1
2.366368833E0	3.700378418E0	-3.007592010E1	-3.159378052E1	4.377694300E1
2.376409833E0	3.700378418E0	-3.007592010E1	-3.159378052E1	4.377694300E1
2.386449833E0	3.481445312E0	-3.011614227E1	-3.137863159E1	4.363165144E1
2.396459833E0	3.481445312E0	-3.011614227E1	-3.137863159E1	4.363165144E1
2.406499833E0	3.412857056E0	-2.979013062E1	-3.160571289E1	4.356627782E1
2.416539833E0	3.412857056E0	-2.979013062E1	-3.160571289E1	4.356627782E1
2.426579833E0	3.564270020E0	-2.962944794E1	-3.174078369E1	4.356702371E1
2.436620833E0	3.564270020E0	-2.962944794E1	-3.174078369E1	4.356702371E1
2.446630833E0	3.415542603E0	-2.956094360E1	-3.179711914E1	4.354965102E1
2.456670833E0	3.415542603E0	-2.956094360E1	-3.179711914E1	4.354965102E1
2.466710833E0	3.537582397E0	-2.946292114E1	-3.155831909E1	4.331865320E1
2.476750833E0	3.537582397E0	-2.946292114E1	-3.155831909E1	4.331865320E1
2.486791833E0	3.733703613E0	-2.948246002E1	-3.165390015E1	4.341803066E1
2.496800833E0	3.733703613E0	-2.948246002E1	-3.165390015E1	4.341803066E1
2.506841833E0	3.452423096E0	-2.974018097E1	-3.137469482E1	4.336783445E1
2.516881833E0	3.452423096E0	-2.974018097E1	-3.137469482E1	4.336783445E1
2.526921833E0	3.250915527E0	-2.979538727E1	-3.157083130E1	4.353218284E1
2.536931833E0	3.250915527E0	-2.979538727E1	-3.157083130E1	4.353218284E1
2.546971833E0	3.513259888E0	-2.991599274E1	-3.156890869E1	4.363376688E1
2.557012833E0	3.513259888E0	-2.991599274E1	-3.156890869E1	4.363376688E1
2.567052833E0	3.486648560E0	-3.038098907E1	-3.161477661E1	4.398471684E1
2.577092833E0	3.486648560E0	-3.038098907E1	-3.161477661E1	4.398471684E1
2.587102833E0	3.456420898E0	-3.004647064E1	-3.155953979E1	4.371203262E1
2.597142833E0	3.456420898E0	-3.004647064E1	-3.155953979E1	4.371203262E1
2.607182833E0	3.412963867E0	-3.007188416E1	-3.152468872E1	4.370094436E1
2.617223833E0	3.412963867E0	-3.007188416E1	-3.152468872E1	4.370094436E1
2.627263833E0	3.425506592E0	-3.008388519E1	-3.151254272E1	4.370142552E1
2.637273833E0	3.425506592E0	-3.008388519E1	-3.151254272E1	4.370142552E1
2.647313833E0	3.599243164E0	-3.001899719E1	-3.158248901E1	4.372125749E1
2.657353833E0	3.599243164E0	-3.001899719E1	-3.158248901E1	4.372125749E1
2.667394833E0	3.706237793E0	-3.008193207E1	-3.166989136E1	4.383652420E1
2.677434833E0	3.706237793E0	-3.008193207E1	-3.166989136E1	4.383652420E1
2.687444833E0	3.709365845E0	-3.013790894E1	-3.170562744E1	4.390102233E1
2.697484833E0	3.709365845E0	-3.013790894E1	-3.170562744E1	4.390102233E1
2.707524833E0	3.622589111E0	-3.008615112E1	-3.152136230E1	4.372523211E1
2.717565833E0	3.622589111E0	-3.008615112E1	-3.152136230E1	4.372523211E1
2.727572125E0	3.622589111E0	-3.008615112E1	-3.152136230E1	4.372523211E1
2.737582125E0	3.655441284E0	-3.007936859E1	-3.165533447E1	4.381998250E1
2.747622125E0	3.655441284E0	-3.007936859E1	-3.165533447E1	4.381998250E1
2.757662125E0	3.845001221E0	-2.999623108E1	-3.167294312E1	4.379193121E1
2.767702125E0	3.845001221E0	-2.999623108E1	-3.167294312E1	4.379193121E1
2.777743125E0	3.800125122E0	-2.986969757E1	-3.164761353E1	4.368307711E1
2.787753125E0	3.800125122E0	-2.986969757E1	-3.164761353E1	4.368307711E1
2.797793125E0	3.667480469E0	-2.984587097E1	-3.170352173E1	4.369599200E1
2.807833125E0	3.667480469E0	-2.984587097E1	-3.170352173E1	4.369599200E1
2.817873125E0	3.659790039E0	-3.002886963E1	-3.183801270E1	4.391794766E1
2.827883125E0	3.659790039E0	-3.002886963E1	-3.183801270E1	4.391794766E1
2.837923125E0	3.801437378E0	-3.001918793E1	-3.176541138E1	4.387076395E1
2.847964125E0	3.801437378E0	-3.001918793E1	-3.176541138E1	4.387076395E1
