"Time (s)"	"Magnetic Field x (µT)"	"Magnetic Field y (µT)"	"Magnetic Field z (µT)"	"Absolute field (µT)"
4.507892208E0	5.374298096E0	1.338140869E1	-4.695523071E1	4.911963833E1
4.517932208E0	4.760925293E0	1.318367004E1	-4.704458618E1	4.908837596E1
4.527972208E0	4.760925293E0	1.318367004E1	-4.704458618E1	4.908837596E1
4.538012208E0	5.644332886E0	1.232228851E1	-4.715820312E1	4.906723357E1
4.548053208E0	5.644332886E0	1.232228851E1	-4.715820312E1	4.906723357E1
4.558063208E0	6.680526733E0	1.209144592E1	-4.716085815E1	4.914243628E1
4.568103208E0	6.680526733E0	1.209144592E1	-4.716085815E1	4.914243628E1
4.578143208E0	6.610092163E0	1.216520691E1	-4.707397461E1	4.906775584E1
4.588183208E0	6.610092163E0	1.216520691E1	-4.707397461E1	4.906775584E1
4.598224208E0	5.387664795E0	1.257648468E1	-4.718997192E1	4.913337307E1
4.608264208E0	5.387664795E0	1.257648468E1	-4.718997192E1	4.913337307E1
4.618274208E0	5.008651733E0	1.224790955E1	-4.706942749E1	4.889405776E1
4.628314208E0	5.008651733E0	1.224790955E1	-4.706942749E1	4.889405776E1
4.638354208E0	5.798233032E0	1.190205383E1	-4.728390503E1	4.910240388E1
4.648395208E0	5.798233032E0	1.190205383E1	-4.728390503E1	4.910240388E1
4.658435208E0	6.228302002E0	1.169971466E1	-4.714038086E1	4.896826091E1
4.668475208E0	6.228302002E0	1.169971466E1	-4.714038086E1	4.896826091E1
4.678515208E0	6.024642944E0	1.220326233E1	-4.703323364E1	4.896264904E1
4.688525208E0	6.024642944E0	1.220326233E1	-4.703323364E1	4.896264904E1
4.698565208E0	5.213623047E0	1.266053009E1	-4.685220337E1	4.881188224E1
4.708606208E0	5.213623047E0	1.266053009E1	-4.685220337E1	4.881188224E1
4.718646208E0	5.257705688E0	1.230905914E1	-4.699121094E1	4.886031428E1
4.728686208E0	5.257705688E0	1.230905914E1	-4.699121094E1	4.886031428E1
4.738727208E0	5.828689575E0	1.195796204E1	-4.732290649E1	4.915713536E1
4.748736208E0	5.828689575E0	1.195796204E1	-4.732290649E1	4.915713536E1
4.758777208E0	6.159790039E0	1.189095306E1	-4.736801147E1	4.922465123E1
4.768817208E0	6.159790039E0	1.189095306E1	-4.736801147E1	4.922465123E1
4.778857208E0	5.981582642E0	1.281151581E1	-4.705776978E1	4.913601494E1
4.788897208E0	5.981582642E0	1.281151581E1	-4.705776978E1	4.913601494E1
4.798938208E0	5.426269531E0	1.338408661E1	-4.689297485E1	4.906657993E1
4.808948208E0	5.426269531E0	1.338408661E1	-4.689297485E1	4.906657993E1
4.818988208E0	5.133590698E0	1.340991974E1	-4.707171631E1	4.921306917E1
4.829015208E0	5.133590698E0	1.340991974E1	-4.707171631E1	4.921306917E1
4.839055208E0	5.299758911E0	1.254222107E1	-4.707495117E1	4.900454858E1
4.849096208E0	5.299758911E0	1.254222107E1	-4.707495117E1	4.900454858E1
4.859136208E0	5.389480591E0	1.238839722E1	-4.733224487E1	4.922255876E1
4.869176208E0	5.389480591E0	1.238839722E1	-4.733224487E1	4.922255876E1
