"Time (s)"	"Sound pressure level (dB)"
8.998825371E1	-6.911061528E1
9.009702342E1	-6.863134300E1
9.020781458E1	-6.903898298E1
9.031917471E1	-6.963645237E1
9.042930025E1	-7.099780671E1
9.053542633E1	-6.940384301E1
9.064488596E1	-6.838811914E1
9.075621004E1	-7.071177015E1
9.087285062E1	-7.103629853E1
9.097840483E1	-7.019753560E1
9.109061292E1	-7.020322243E1
9.120162521E1	-7.047502602E1
9.131812071E1	-6.953946786E1
9.142211875E1	-7.111686839E1
9.154118529E1	-7.130361163E1
9.165010467E1	-7.349066859E1
9.176204800E1	-7.038302859E1
9.187450900E1	-6.802258832E1
9.197847571E1	-6.978981840E1
9.208291875E1	-6.978305953E1
9.219054125E1	-7.079568592E1
9.230036308E1	-6.959986816E1
9.241176575E1	-7.204506218E1
9.252111050E1	-7.247924494E1
9.263014812E1	-7.255786272E1
9.274157792E1	-7.168157008E1
9.284828779E1	-7.290431172E1
9.295874133E1	-7.178070750E1
9.306869492E1	-7.158972561E1
9.317853933E1	-7.075443763E1
9.329092383E1	-6.926954434E1
9.339999271E1	-7.141613745E1
9.351182308E1	-7.159480401E1
9.361718121E1	-7.218836794E1
9.372857900E1	-7.239158908E1
9.383789379E1	-7.293606394E1
9.395765825E1	-7.169663145E1
9.406499788E1	-7.024199834E1
9.417467775E1	-7.158710848E1
9.428138192E1	-7.309785135E1
9.439206083E1	-6.911777264E1
9.449796571E1	-7.280493181E1
9.460534825E1	-7.120771838E1
9.471198167E1	-7.048973444E1
9.481579733E1	-6.936778750E1
9.493103883E1	-6.852334815E1
9.504139958E1	-7.163794844E1
9.514797692E1	-6.954145295E1
9.525787842E1	-6.946546783E1
9.536970004E1	-6.968714708E1
9.548041817E1	-6.949920069E1
9.559138904E1	-7.232192754E1
9.569998887E1	-7.190166955E1
9.581012400E1	-7.104080953E1
9.591658029E1	-6.778542309E1
9.602780267E1	-6.965673100E1
9.613779729E1	-6.908018150E1
9.624544004E1	-6.938658274E1
9.635784737E1	-7.094414968E1
9.647876179E1	-7.028040582E1
9.658801667E1	-7.078191453E1
9.669055154E1	-7.110327581E1
9.681213192E1	-7.322796566E1
9.691780150E1	-7.195449531E1
9.702861000E1	-7.141310841E1
9.714027650E1	-7.169122647E1
9.724532738E1	-7.003853601E1
9.735687017E1	-7.185941377E1
9.746211817E1	-7.020461867E1
9.756788442E1	-7.138266520E1
9.767884325E1	-7.158336038E1
9.778747462E1	-7.189312419E1
9.789783125E1	-7.063897634E1
9.801985104E1	-7.028287353E1
9.813100038E1	-7.062600352E1
9.823729717E1	-6.680800438E1
9.834809858E1	-7.008552527E1
9.845781821E1	-7.183318946E1
9.856791708E1	-7.023030156E1
9.867869396E1	-7.054453260E1
9.878780304E1	-6.978597020E1
9.889663842E1	-6.925758060E1
9.900705421E1	-6.827289990E1
9.911250450E1	-7.047544105E1
9.922146292E1	-6.843633899E1
9.932874733E1	-7.087024497E1
9.943898083E1	-6.996690352E1
9.955149021E1	-7.008927552E1
9.966208663E1	-7.175138130E1
9.977274200E1	-6.922521459E1
9.987896658E1	-7.034796042E1
9.999172217E1	-7.025261406E1
1.000956013E2	-7.009268053E1
1.002029324E2	-7.040029618E1
1.003123742E2	-6.869815540E1
1.004177245E2	-7.142909658E1
1.005303595E2	-6.924177877E1
1.006418771E2	-7.137402570E1
1.007456695E2	-7.112963669E1
1.008577279E2	-7.052499657E1
1.009635463E2	-7.038827099E1
1.010741665E2	-7.104360419E1
1.011836325E2	-7.039214006E1
1.012876666E2	-6.887472217E1
1.013956030E2	-6.885817641E1
1.015061943E2	-7.056697309E1
1.016197405E2	-6.890444875E1
1.017291162E2	-6.954975974E1
1.018412091E2	-6.914004796E1
1.019623958E2	-6.810333116E1
1.020733047E2	-6.900723041E1
1.021843000E2	-6.835644378E1
1.022961044E2	-6.906947121E1
1.024067157E2	-6.989440715E1
1.025198706E2	-6.881594122E1
1.026301101E2	-6.683638230E1
1.027416094E2	-6.962465348E1
1.028458212E2	-6.937508095E1
1.029553178E2	-7.057265298E1
1.030623543E2	-6.914718066E1
1.031681347E2	-6.982346350E1
1.032789627E2	-6.846794315E1
1.033905678E2	-6.985396102E1
1.034957100E2	-6.826736968E1
1.036043932E2	-7.037956612E1
1.037124618E2	-6.948743311E1
1.038170179E2	-6.798904888E1
1.039282972E2	-6.848695973E1
1.040377906E2	-6.913367481E1
1.041586340E2	-6.896175022E1
1.042634138E2	-6.807249424E1
1.043708620E2	-6.835617705E1
1.044795427E2	-6.611602142E1
1.045871095E2	-6.775112443E1
1.046960238E2	-6.835584176E1
1.048075625E2	-6.706718566E1
1.049178900E2	-6.800381056E1
1.050253870E2	-6.870273657E1
1.051292917E2	-6.763544931E1
1.052341590E2	-6.855015738E1
1.053458887E2	-6.635683482E1
1.054574430E2	-6.691112381E1
1.055793030E2	-6.625669129E1
1.056840912E2	-6.555745086E1
1.057920410E2	-6.500554355E1
1.058983188E2	-6.370700300E1
1.060039932E2	-6.518533344E1
1.061128794E2	-6.758716126E1
1.062193330E2	-6.627926846E1
1.063294330E2	-7.075324804E1
1.064404795E2	-6.890182740E1
1.065499231E2	-6.714446803E1
1.066603675E2	-6.652113125E1
1.067692658E2	-6.696064297E1
1.068792034E2	-6.850855563E1
1.069887975E2	-6.920175232E1
1.070982120E2	-6.942280457E1
1.072042932E2	-7.081164725E1
1.073164799E2	-7.007304346E1
1.074284081E2	-6.735160197E1
1.075382460E2	-6.917107337E1
1.076461300E2	-6.905752676E1
1.077578408E2	-6.915381851E1
1.078627853E2	-6.914782756E1
1.079682994E2	-6.850227991E1
1.080793396E2	-6.686271960E1
1.081877823E2	-6.684660845E1
1.082966046E2	-6.783199603E1
1.084059432E2	-6.856422634E1
1.085126920E2	-6.703802636E1
1.086227908E2	-6.695594086E1
1.087338007E2	-6.775484697E1
1.088460600E2	-6.763589081E1
1.089578167E2	-6.852679223E1
1.090627603E2	-6.835325005E1
1.091679362E2	-6.868740680E1
1.092794492E2	-6.923687321E1
1.093877695E2	-6.851958539E1
1.094968401E2	-6.884690539E1
1.096075702E2	-6.827130078E1
1.097141361E2	-6.627338831E1
1.098257780E2	-6.604591412E1
1.099306381E2	-6.446939779E1
1.100340861E2	-6.411785254E1
1.101386747E2	-6.513381980E1
1.102512282E2	-6.385893010E1
1.103638846E2	-6.426534775E1
1.104733389E2	-6.666897748E1
1.105808574E2	-6.679866192E1
1.106877955E2	-6.118567634E1
1.107976508E2	-5.988336675E1
1.109077949E2	-6.490789211E1
1.110201721E2	-6.563458108E1
1.111296608E2	-6.333878892E1
1.112403965E2	-6.313087812E1
1.113465520E2	-6.373575815E1
1.114578075E2	-6.438194507E1
1.115606874E2	-6.333240932E1
1.116796857E2	-6.634467898E1
1.117878149E2	-6.333247022E1
1.118968440E2	-6.159170152E1
1.120092518E2	-6.276407788E1
1.121130762E2	-6.304309067E1
1.122224948E2	-6.235309559E1
1.123250231E2	-6.121499871E1
1.124451199E2	-6.180851381E1
1.125581182E2	-6.329987642E1
1.126631871E2	-6.493201033E1
1.127681194E2	-6.333570741E1
1.128794121E2	-6.509732198E1
1.129912308E2	-6.764925217E1
1.130972364E2	-6.443553726E1
1.132077813E2	-6.543195278E1
1.133131558E2	-6.363365822E1
1.134249978E2	-6.503126311E1
1.135296892E2	-6.483339831E1
1.136493861E2	-6.483936811E1
1.137554717E2	-6.238005171E1
1.138631563E2	-6.188825526E1
1.139677820E2	-5.944600627E1
1.140777779E2	-6.220119143E1
1.141808799E2	-6.271024347E1
1.142909130E2	-6.501200962E1
1.144010965E2	-6.333851921E1
1.145093367E2	-5.882759852E1
1.146214518E2	-6.114589318E1
1.147299198E2	-6.247168606E1
1.148377220E2	-5.983082681E1
1.149409508E2	-5.797566512E1
1.150560473E2	-6.126620384E1
1.151631454E2	-6.175549953E1
1.152746848E2	-6.136581395E1
1.153798025E2	-6.268709374E1
1.154877979E2	-6.398629727E1
1.155989857E2	-6.598623478E1
1.157089509E2	-6.549186892E1
1.158180923E2	-6.578842095E1
1.159292994E2	-6.627111693E1
1.160383513E2	-6.368894906E1
1.161467748E2	-6.644273184E1
1.162568615E2	-6.378846654E1
1.163632275E2	-6.694692857E1
1.164703518E2	-6.588840526E1
1.165804102E2	-6.344936684E1
1.166924589E2	-6.548955117E1
1.167976281E2	-6.585649086E1
1.169088780E2	-6.601551056E1
1.170204893E2	-6.749532661E1
1.171301259E2	-6.668508344E1
1.172401055E2	-6.804025260E1
1.173477277E2	-6.820246586E1
1.174601087E2	-6.935480027E1
1.175685985E2	-6.843366340E1
1.176800660E2	-6.679663145E1
1.177879845E2	-6.848985542E1
1.178900956E2	-6.976010655E1
1.180102102E2	-6.744353032E1
1.181182205E2	-6.890418893E1
1.182297691E2	-6.855664225E1
1.183419906E2	-6.824964731E1
1.184515367E2	-6.804058884E1
1.185622017E2	-6.809371041E1
1.186740819E2	-6.749003185E1
1.187799817E2	-6.818145163E1
1.188910494E2	-6.820964471E1
1.189970311E2	-6.763064219E1
1.191077363E2	-6.758122106E1
1.192168351E2	-6.688271519E1
1.193277530E2	-6.853293178E1
1.194314113E2	-6.801774194E1
1.195411579E2	-6.749878315E1
1.196473634E2	-6.843351189E1
1.197586446E2	-6.682966704E1
1.198709228E2	-6.631666304E1
1.199800874E2	-6.702659151E1
1.200898004E2	-6.671381429E1
1.202002925E2	-6.547976686E1
1.203096434E2	-6.742342588E1
1.204234843E2	-6.516553475E1
1.205312831E2	-6.680413617E1
1.206376875E2	-6.665898932E1
1.207488465E2	-6.495925366E1
1.208597926E2	-6.552397493E1
1.209702120E2	-6.628575072E1
1.210803807E2	-6.605727230E1
1.211876643E2	-6.593515662E1
1.212971976E2	-6.682881236E1
1.214181181E2	-6.513006997E1
1.215283139E2	-6.611804425E1
1.216405557E2	-6.605310648E1
1.217472155E2	-6.651390777E1
1.218527490E2	-6.569525380E1
1.219635745E2	-6.590449147E1
1.220826227E2	-6.527822793E1
1.222045155E2	-6.638443701E1
1.223135980E2	-6.489896217E1
1.224268350E2	-6.478314684E1
1.225345760E2	-6.595041579E1
1.226421677E2	-6.561515283E1
1.227519048E2	-6.548503390E1
1.228624622E2	-6.750416063E1
1.229748068E2	-6.667941826E1
1.230846590E2	-6.695084537E1
1.231961324E2	-6.728429355E1
1.233034932E2	-6.583767089E1
1.234136395E2	-6.506363469E1
1.235251907E2	-6.435827174E1
1.236339525E2	-6.492881479E1
1.237433016E2	-6.731727217E1
1.238504537E2	-6.242640375E1
1.239599388E2	-6.445643722E1
1.240683938E2	-6.559910054E1
1.241803828E2	-6.654727872E1
1.242927825E2	-6.536991075E1
1.243972865E2	-6.492747977E1
1.245092551E2	-6.738669890E1
1.246203740E2	-6.728075554E1
1.247305765E2	-6.657701800E1
1.248393875E2	-6.894922591E1
1.249588744E2	-6.756271110E1
1.250656981E2	-6.596984573E1
1.251685688E2	-6.705906040E1
1.252776187E2	-6.369694091E1
1.253973279E2	-6.511273457E1
1.255094256E2	-6.543276372E1
1.256181969E2	-6.181363364E1
1.257278627E2	-6.412300856E1
1.258381295E2	-6.278601902E1
1.259473383E2	-6.486886444E1
1.260581298E2	-6.602700933E1
1.261703822E2	-6.860460434E1
1.262807090E2	-6.852197296E1
1.263925507E2	-6.755218023E1
1.264973449E2	-6.867746569E1
1.266077470E2	-6.545772285E1
1.267139667E2	-6.456472988E1
1.268235977E2	-6.878593125E1
1.269435482E2	-6.802648075E1
1.270498532E2	-6.737916149E1
1.271531623E2	-6.868933323E1
1.272708114E2	-6.391604901E1
1.273806212E2	-6.750806675E1
1.274877998E2	-6.742727106E1
1.275974604E2	-6.850761449E1
1.277077912E2	-6.812202670E1
1.278140367E2	-6.762899729E1
1.279260641E2	-6.878468880E1
1.280315807E2	-6.819014726E1
1.281435730E2	-6.711311132E1
1.282531090E2	-6.592249865E1
1.283641780E2	-6.848231469E1
1.284749312E2	-6.727542776E1
1.285842978E2	-6.645323935E1
1.286977210E2	-6.753135115E1
1.288067397E2	-6.557890307E1
1.289154380E2	-6.723864070E1
1.290274281E2	-6.739172730E1
1.291308374E2	-6.763317570E1
1.292378003E2	-6.709409069E1
1.293477092E2	-7.018017687E1
1.294578029E2	-6.761890027E1
1.295643885E2	-6.894015495E1
1.296767827E2	-6.799034362E1
1.297808706E2	-6.729521383E1
1.298901550E2	-6.682447568E1
1.299927782E2	-6.819069729E1
1.301107992E2	-6.778544914E1
1.302206071E2	-6.930149519E1
1.303308198E2	-6.874738167E1
1.304380773E2	-7.013085736E1
1.305476680E2	-6.731836903E1
1.306601413E2	-6.527166418E1
1.307711285E2	-6.506385746E1
1.308809632E2	-7.034424366E1
1.309909511E2	-6.807721345E1
1.311012479E2	-6.808591352E1
1.312118134E2	-6.933421544E1
1.313202478E2	-6.719703464E1
1.314309769E2	-7.001765039E1
1.315375562E2	-6.983377558E1
1.316476020E2	-6.873586355E1
1.317589817E2	-7.084912343E1
1.318772458E2	-6.834693484E1
1.319846572E2	-6.831196166E1
1.320940264E2	-6.752427116E1
1.322051343E2	-6.852411006E1
1.323190568E2	-7.054894413E1
1.324272467E2	-6.838508617E1
1.325386579E2	-6.749955690E1
1.326485045E2	-7.162485936E1
1.327611950E2	-6.870317119E1
1.328711837E2	-7.098440081E1
1.329810676E2	-6.932060331E1
1.330913270E2	-6.829399727E1
1.332032743E2	-6.924574324E1
1.333145323E2	-7.084390300E1
1.334234318E2	-6.965277682E1
1.335309852E2	-6.899787621E1
1.336425465E2	-6.713432123E1
1.337556720E2	-6.821693241E1
1.338642431E2	-7.121137753E1
1.339761280E2	-6.911285644E1
1.340870783E2	-6.612326678E1
1.341978491E2	-6.832904147E1
1.343087139E2	-6.917391926E1
1.344326906E2	-6.918027969E1
1.345440509E2	-7.143640888E1
1.346479767E2	-7.035601187E1
1.347577346E2	-7.057869773E1
1.348644109E2	-7.164122872E1
1.349728430E2	-7.037677238E1
1.350810320E2	-7.161132514E1
1.351927100E2	-7.074629894E1
1.352979763E2	-6.697496092E1
1.354069547E2	-6.657199672E1
1.355145828E2	-7.080608728E1
1.356265047E2	-7.250536684E1
1.357339870E2	-7.177830166E1
1.358451083E2	-7.040520459E1
1.359479425E2	-6.950136051E1
1.360619742E2	-6.850200305E1
1.361695809E2	-6.869530672E1
1.362806000E2	-7.005528641E1
1.363911317E2	-6.892867777E1
1.365042542E2	-6.885280474E1
1.366146642E2	-6.792455817E1
1.367220834E2	-6.907789714E1
1.368313981E2	-6.710403119E1
1.369388579E2	-6.956873276E1
1.370480993E2	-7.030920222E1
1.371601241E2	-6.993790167E1
1.372647092E2	-6.714965686E1
1.373767687E2	-6.799790760E1
1.374813819E2	-6.986721213E1
1.375932755E2	-6.774022835E1
1.376981671E2	-6.859659651E1
1.378076819E2	-6.810191235E1
1.379181720E2	-7.158440870E1
1.380368825E2	-7.013539802E1
1.381481821E2	-6.923005718E1
1.382582340E2	-6.538492350E1
1.383657572E2	-6.743784541E1
1.384776140E2	-6.895860287E1
1.385836912E2	-6.714694055E1
1.386942503E2	-6.925730300E1
1.388020939E2	-6.891227740E1
1.389121181E2	-6.914059436E1
1.390181048E2	-6.872108724E1
1.391209032E2	-6.878260275E1
1.392305857E2	-6.968272681E1
1.393482008E2	-6.988621076E1
1.394577988E2	-6.973622890E1
1.395647468E2	-6.912561008E1
1.396764998E2	-6.891825990E1
1.397815251E2	-6.894770567E1
1.398935296E2	-6.826006322E1
1.399993471E2	-6.990736605E1
1.401077979E2	-7.022225009E1
1.402157043E2	-7.108437491E1
1.403272262E2	-6.876183466E1
1.404315812E2	-7.219495837E1
1.405439526E2	-6.623169316E1
1.406541845E2	-7.066179849E1
1.407676207E2	-7.210904678E1
1.408719984E2	-6.936971431E1
1.409814257E2	-6.783086877E1
1.410877085E2	-6.941872581E1
1.411924065E2	-6.667982906E1
1.413110224E2	-6.851614279E1
1.414183500E2	-6.926668223E1
1.415254125E2	-6.712214204E1
1.416390155E2	-6.966382931E1
1.417483753E2	-6.955625777E1
1.418578024E2	-6.709433480E1
1.419657392E2	-6.820939264E1
1.420777412E2	-7.046920538E1
1.421816559E2	-7.134479165E1
1.422902320E2	-7.157983135E1
1.423984403E2	-7.152498960E1
1.425034975E2	-7.077499720E1
1.426150415E2	-6.962377240E1
1.427227012E2	-6.933119517E1
1.428317332E2	-7.148952838E1
1.429383565E2	-6.944900455E1
1.430484647E2	-6.966614805E1
1.431577997E2	-7.016044754E1
1.432695028E2	-7.139275549E1
1.433781712E2	-6.954463306E1
1.434889400E2	-6.737838367E1
1.436002316E2	-6.933405015E1
1.437111945E2	-6.958645892E1
1.438157431E2	-7.059308791E1
1.439256236E2	-7.097445949E1
1.440364024E2	-7.109209995E1
1.441477396E2	-6.999728186E1
1.442537539E2	-6.812827408E1
1.443651069E2	-6.910917822E1
1.444775147E2	-7.047277783E1
1.445841903E2	-7.063810508E1
1.446946814E2	-6.896107146E1
1.448037806E2	-6.729873086E1
1.449153433E2	-6.822453337E1
1.450279483E2	-7.043498425E1
1.451317311E2	-7.119831650E1
1.452405765E2	-7.045091310E1
1.453486321E2	-6.994787259E1
1.454578045E2	-7.158054909E1
1.455680219E2	-6.901020531E1
1.456778131E2	-6.894701739E1
1.457819108E2	-6.880092545E1
1.458938561E2	-6.968146078E1
1.460035592E2	-6.746486510E1
1.461151511E2	-6.887456432E1
1.462230301E2	-7.102933209E1
1.463319787E2	-6.818868418E1
1.464399236E2	-6.713428531E1
1.465512045E2	-6.616387688E1
1.466593807E2	-6.686955313E1
1.467712045E2	-6.467791475E1
1.468818255E2	-6.696266731E1
1.469934287E2	-6.818788344E1
1.470988111E2	-6.911294389E1
1.472045103E2	-6.819266937E1
1.473153764E2	-6.846030904E1
1.474191227E2	-6.891222127E1
1.475283066E2	-7.041635419E1
1.476367612E2	-6.964098057E1
1.477471675E2	-6.663306608E1
1.478582651E2	-6.579277903E1
1.479670278E2	-6.692957026E1
1.480781688E2	-7.111271266E1
1.481821235E2	-7.040466840E1
1.482890168E2	-6.949211717E1
1.484003262E2	-6.903481410E1
1.485117902E2	-6.933230740E1
1.486204037E2	-6.983847237E1
1.487320888E2	-7.089083731E1
1.488449370E2	-7.094625845E1
1.489539520E2	-6.874085417E1
1.490654867E2	-7.043955946E1
1.491776306E2	-6.956437294E1
1.492881241E2	-6.829405175E1
1.493987376E2	-7.046991655E1
1.495077188E2	-6.719847177E1
1.496154723E2	-7.090597049E1
1.497280430E2	-7.011315338E1
1.498508353E2	-6.535169189E1
1.499615919E2	-6.782173319E1
1.500683643E2	-7.109822558E1
1.501803049E2	-6.908239680E1
1.502867683E2	-6.531172408E1
1.503977206E2	-6.788649269E1
1.505077923E2	-6.725738613E1
1.506200067E2	-6.755161548E1
1.507250614E2	-6.764233027E1
1.508275945E2	-6.880599452E1
1.509493431E2	-6.941782356E1
1.510580900E2	-6.859800044E1
1.511677115E2	-6.736250309E1
1.512783132E2	-6.539139161E1
1.513853199E2	-6.852550538E1
1.514950816E2	-7.113165141E1
1.516028692E2	-6.935990815E1
1.517143473E2	-6.598376496E1
1.518260867E2	-6.902688831E1
1.519323213E2	-6.842439393E1
1.520394191E2	-7.114243852E1
1.521433515E2	-6.719289756E1
1.522577336E2	-6.496697712E1
1.523607161E2	-7.192739185E1
1.524777705E2	-6.926005013E1
1.525886832E2	-7.144837581E1
1.526990838E2	-6.801099655E1
1.528076530E2	-7.220126488E1
1.529179709E2	-6.936597430E1
1.530278120E2	-7.202665928E1
1.531371235E2	-6.979797940E1
1.532413702E2	-7.128623060E1
1.533620520E2	-6.975263846E1
1.534656796E2	-6.604282519E1
1.535801450E2	-6.761576811E1
1.536910783E2	-7.002966247E1
1.537989414E2	-7.036269940E1
1.539059739E2	-6.582960179E1
1.540161983E2	-6.875041240E1
1.541278105E2	-6.826373467E1
1.542374063E2	-7.116307526E1
1.543434786E2	-6.795114055E1
1.544518810E2	-6.913908559E1
1.545619071E2	-7.348503548E1
1.546707795E2	-6.987181903E1
1.547825479E2	-7.095836967E1
1.548878698E2	-6.817303664E1
1.549992111E2	-6.966683409E1
1.551077188E2	-7.188694855E1
1.552156809E2	-6.764864943E1
1.553273358E2	-6.817549452E1
1.554336390E2	-7.069863783E1
1.555374723E2	-7.107231792E1
1.556562862E2	-7.148908245E1
1.557683330E2	-7.175669399E1
1.558778140E2	-6.841531927E1
1.559872854E2	-6.832064878E1
1.560977987E2	-6.831517217E1
1.562101325E2	-6.876819829E1
1.563160275E2	-7.289088612E1
1.564268953E2	-7.095685007E1
1.565325748E2	-7.074704059E1
1.566377912E2	-6.467903175E1
1.567493160E2	-6.821776061E1
1.568608572E2	-6.671161006E1
1.569844255E2	-6.769824550E1
1.570954112E2	-7.317148341E1
1.572045348E2	-7.194003496E1
1.573160551E2	-7.003979494E1
1.574374017E2	-7.160054715E1
1.575489870E2	-7.087728292E1
1.576552928E2	-6.841499347E1
1.577684391E2	-7.091251786E1
1.578799258E2	-7.081589228E1
1.579846929E2	-7.065621038E1
1.580922855E2	-7.273965602E1
1.582038433E2	-7.028612791E1
1.583160725E2	-6.938974080E1
1.584281508E2	-7.149522708E1
1.585341462E2	-7.085715033E1
1.586455608E2	-7.067769223E1
1.587550817E2	-7.238518143E1
1.588668647E2	-7.158765061E1
1.589835123E2	-7.192224180E1
1.590933510E2	-7.102528425E1
1.591994690E2	-7.034640931E1
1.593077078E2	-7.354330415E1
1.594161410E2	-7.114559979E1
1.595275020E2	-7.271075898E1
1.596326910E2	-7.137269446E1
1.597450178E2	-6.972738562E1
1.598495816E2	-7.103265451E1
1.599607361E2	-7.003657241E1
1.600643017E2	-7.200652412E1
1.601702107E2	-7.241561016E1
1.602776527E2	-7.073706145E1
1.603843884E2	-6.943753833E1
1.604868540E2	-7.095367705E1
1.605956440E2	-7.129567372E1
1.607059656E2	-7.169747454E1
1.608249745E2	-7.325729745E1
1.609327660E2	-7.130461001E1
1.610356779E2	-7.347678380E1
1.611449078E2	-6.561923842E1
1.612667399E2	-6.960928320E1
1.613769563E2	-6.866253463E1
1.614828795E2	-6.950267537E1
1.615964887E2	-6.979318505E1
1.617046438E2	-6.934858217E1
1.618161277E2	-7.185228434E1
1.619277408E2	-7.120056016E1
1.620339350E2	-7.132737319E1
1.621426666E2	-7.255091997E1
1.622549122E2	-7.100377746E1
1.623666469E2	-7.181413174E1
1.624714018E2	NaN
1.625829891E2	-7.135157383E1
1.626877971E2	-7.145233162E1
1.627980783E2	-7.153741656E1
1.629091629E2	-7.170947402E1
1.630184822E2	-7.114843749E1
1.631305095E2	-7.191677309E1
1.632405156E2	-7.074856917E1
1.633495663E2	-6.961715157E1
1.634595642E2	-6.955174526E1
1.635663426E2	-6.977461669E1
1.636798100E2	-7.140499074E1
1.637878455E2	-7.145798468E1
1.638978630E2	-7.119860739E1
1.640065198E2	-7.262231034E1
1.641162837E2	-7.128070990E1
1.642278186E2	-7.231253466E1
1.643361992E2	-7.161872047E1
1.644478129E2	-7.055283374E1
1.645589894E2	-7.321622286E1
1.646681063E2	-6.734071647E1
1.647793563E2	-6.936802237E1
1.648938818E2	-7.154959040E1
1.649999224E2	-7.063754688E1
1.651052938E2	-6.983384667E1
1.652163611E2	-7.126922868E1
1.653279908E2	-7.098023995E1
1.654341975E2	-7.230223556E1
1.655377845E2	-7.070527221E1
1.656473182E2	-7.048355584E1
1.657666394E2	-6.901803638E1
1.658754552E2	-7.172682380E1
1.659888337E2	-7.088639430E1
1.660998978E2	-6.682496426E1
1.662048292E2	-6.990294219E1
1.663166777E2	-7.051571638E1
1.664278178E2	-6.834535785E1
1.665489825E2	-7.153075250E1
1.666577182E2	-6.894431218E1
1.667687524E2	-7.194941023E1
1.668802276E2	-6.921492094E1
1.669866003E2	-6.890306985E1
1.670978107E2	-7.197622969E1
1.672047603E2	-6.786447030E1
1.673165940E2	-6.945408149E1
1.674277331E2	-7.181205757E1
1.675383390E2	-7.198765429E1
1.676500614E2	-6.945534534E1
1.677587876E2	-7.100445941E1
1.678667570E2	-6.979078931E1
1.679754968E2	-6.962400819E1
1.680833478E2	-6.912495030E1
1.681952837E2	-6.973202514E1
1.683000151E2	-7.163372090E1
1.684102738E2	-7.185679354E1
1.685168068E2	-7.182420306E1
1.686263210E2	-7.091658757E1
1.687403945E2	-6.905201345E1
1.688510160E2	-7.166100341E1
1.689628394E2	-6.983942038E1
1.690691280E2	-7.034764935E1
1.691803056E2	-6.895877315E1
1.692906525E2	-6.831156566E1
1.694001119E2	-6.908124900E1
1.695120329E2	-6.933813911E1
1.696175839E2	-6.689858672E1
1.697312673E2	-6.915406148E1
1.698445231E2	-7.028156989E1
1.699508997E2	-7.147669772E1
1.700623533E2	-7.075931905E1
1.701669157E2	-7.031054658E1
1.702796888E2	-7.032934489E1
1.703930396E2	-6.908936759E1
1.705002846E2	-6.931217542E1
1.706078696E2	-6.912201857E1
1.707170224E2	-6.907278075E1
1.708278094E2	-6.776236370E1
1.709382261E2	-6.841676928E1
1.710485121E2	-6.931146262E1
1.711599722E2	-6.659978144E1
1.712717630E2	-6.635472557E1
1.713797312E2	-6.553857499E1
1.714874411E2	-6.592440148E1
1.715957099E2	-6.560089411E1
1.717001242E2	-4.565219893E1
1.718097707E2	-4.975759275E1
1.719207634E2	-5.884836406E1
1.720310691E2	-6.103338513E1
1.721405604E2	-6.136166869E1
1.722504528E2	-6.407503794E1
1.723577229E2	-6.449129771E1
1.724613077E2	-6.540374759E1
1.725799153E2	-6.746168082E1
1.726881424E2	-6.789042242E1
1.727992493E2	-6.978996549E1
1.729074378E2	-6.868507457E1
1.730110315E2	-7.008398341E1
1.731306593E2	-6.802038548E1
1.732376376E2	-6.968772076E1
1.733489124E2	-6.816454151E1
1.734612637E2	-6.848044925E1
1.735672383E2	-6.773831257E1
1.736885332E2	-6.846769391E1
1.737907033E2	-6.996240889E1
1.739145602E2	-6.958518021E1
1.740281805E2	-7.035136644E1
1.741509317E2	-6.683647479E1
1.742631849E2	-6.815613521E1
1.743703419E2	-6.680991477E1
1.744799189E2	-6.747172952E1
1.745924671E2	-6.962193540E1
1.747005125E2	-7.056576899E1
1.748109898E2	-6.703589609E1
1.749244240E2	-6.435407441E1
1.750338423E2	-6.447371257E1
1.751453728E2	-6.729214330E1
1.752509133E2	-7.048002076E1
1.753579976E2	-6.724796298E1
1.754612585E2	-6.798217949E1
1.755715625E2	-6.736562615E1
1.756801166E2	-6.921549858E1
1.758005131E2	-6.986044090E1
1.759111713E2	-6.715990311E1
1.760252502E2	-6.940850182E1
1.761383700E2	-7.020944722E1
1.762498703E2	-6.990089952E1
1.763602104E2	-6.955616661E1
1.764671994E2	-6.859471011E1
1.765786126E2	-6.667421498E1
1.766838611E2	-7.101726622E1
1.767884160E2	-7.075621430E1
1.768968850E2	-7.027149011E1
1.770003277E2	-6.763254265E1
1.771106513E2	-7.005882717E1
1.772210591E2	-6.773680367E1
1.773357356E2	-6.695690917E1
1.774388173E2	-6.826051643E1
1.775601342E2	-6.512119016E1
1.776673982E2	-6.695221517E1
1.777803805E2	-6.853346623E1
1.778876279E2	-6.782360233E1
1.779997502E2	-6.845403881E1
1.781090073E2	-6.715945841E1
1.782174411E2	-6.986882346E1
1.783299015E2	-6.818376287E1
1.784339943E2	-6.825342771E1
1.785451734E2	-6.580877831E1
1.786508161E2	-6.933305511E1
1.787598186E2	-6.772366898E1
1.788677110E2	-6.822108714E1
1.789791241E2	-6.652580677E1
1.790877401E2	-6.842211226E1
1.791947464E2	-6.839033763E1
1.793046668E2	-6.777346296E1
1.794136379E2	-6.457082966E1
1.795253301E2	-6.748071385E1
1.796369410E2	-6.956921726E1
1.797475980E2	-6.991502062E1
1.798590662E2	-6.831883243E1
1.799696448E2	-6.859210464E1
1.800803220E2	-6.760250059E1
