"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
2.165068310E2	2.737314622E-3	-3.514752192E-3	-1.564188659E-1	1.564822929E-1
2.165168710E2	2.658582206E-3	8.806263087E-3	-1.517791003E-1	1.520575997E-1
2.165268810E2	8.002212691E-3	7.115686862E-3	-1.525269592E-1	1.529023927E-1
2.165369210E2	1.512835145E-3	2.497382350E-3	-1.561183190E-1	1.561456215E-1
2.165469610E2	-9.931038972E-4	1.296880455E-2	-1.630040002E-1	1.635221093E-1
2.165570010E2	1.667849743E-3	1.258847971E-2	-1.668953222E-1	1.673777169E-1
2.165670420E2	5.650231865E-3	8.166221380E-3	-1.529736865E-1	1.532956654E-1
2.165770820E2	1.524276502E-2	-1.276300997E-3	-1.574643481E-1	1.582055364E-1
2.165870920E2	-2.948433368E-3	-3.347302554E-3	-1.562668383E-1	1.563304911E-1
2.165971320E2	8.829042104E-3	3.982438082E-3	-1.582127917E-1	1.585089879E-1
2.166071720E2	3.279030316E-3	5.093920687E-3	-1.582122070E-1	1.583281482E-1
2.166172130E2	-5.012760306E-3	1.157914979E-2	-1.659966052E-1	1.664754558E-1
2.166272535E2	-5.054219578E-3	-2.576977573E-4	-1.653978503E-1	1.654752562E-1
2.166372635E2	5.615685898E-3	5.243536318E-3	-1.639003783E-1	1.640803603E-1
2.166473035E2	9.800118443E-3	4.868081119E-4	-1.718344653E-1	1.721143886E-1
2.166573435E2	5.170655114E-3	1.988427909E-3	-1.636015856E-1	1.636953522E-1
2.166673845E2	4.625727449E-3	-7.530848309E-4	-1.630022460E-1	1.630696069E-1
2.166774245E2	6.176751936E-3	-5.583515363E-3	-1.650990576E-1	1.653088827E-1
2.166874645E2	5.321607496E-3	5.808486985E-3	-1.646488219E-1	1.648371699E-1
2.166974745E2	5.243407839E-3	8.154636584E-3	-1.600078869E-1	1.603013265E-1
2.167075145E2	-6.295524646E-3	3.633761303E-3	-1.520743847E-1	1.522480093E-1
2.167175545E2	4.440268501E-3	5.364436638E-3	-1.595582360E-1	1.597101244E-1
2.167275955E2	-8.241776086E-6	5.505400216E-3	-1.535706872E-1	1.536693381E-1
2.167376355E2	6.245896974E-3	-5.700121634E-5	-1.553663671E-1	1.554918728E-1
2.167476755E2	6.062533659E-3	-4.992690766E-3	-1.534204137E-1	1.536213026E-1
2.167576855E2	8.351069911E-3	5.746387728E-3	-1.573123205E-1	1.576385978E-1
2.167677255E2	2.414087222E-3	2.769935690E-3	-1.616532934E-1	1.616950451E-1
2.167777665E2	-2.002992558E-3	-4.890501536E-3	-1.634507275E-1	1.635361406E-1
2.167878065E2	-2.931536399E-4	5.325022750E-3	-1.625525951E-1	1.626400565E-1
2.167978465E2	5.881209446E-3	-2.506847531E-3	-1.592588586E-1	1.593871292E-1
2.168078865E2	5.593958696E-3	-8.449866157E-4	-1.526731396E-1	1.527779235E-1
2.168178965E2	5.302573781E-4	5.961007951E-3	-1.565644616E-1	1.566787970E-1
2.168279375E2	-4.739912322E-3	4.301577285E-3	-1.646476525E-1	1.647720238E-1
2.168379775E2	-1.152504763E-3	5.112522142E-3	-1.667421252E-1	1.668244660E-1
2.168480175E2	1.205595825E-2	4.642725773E-3	-1.644956249E-1	1.650021565E-1
2.168580575E2	9.968605048E-3	4.302929454E-3	-1.631484264E-1	1.635093188E-1
2.168680985E2	4.299062525E-3	6.397858914E-4	-1.586583495E-1	1.587178728E-1
2.168781075E2	-1.120866130E-3	5.858078683E-3	-1.609030956E-1	1.610136007E-1
2.168881485E2	-7.616666477E-3	4.001377579E-3	-1.573105663E-1	1.575456724E-1
2.168981885E2	2.193799082E-3	4.638888538E-3	-1.597044164E-1	1.597868351E-1
2.169082285E2	1.317542425E-3	3.975540195E-3	-1.547652733E-1	1.548219321E-1
2.169182695E2	5.429314465E-3	5.094934814E-4	-1.505751586E-1	1.506738711E-1
2.169283095E2	-2.190487468E-4	-5.769356322E-3	-1.656937194E-1	1.657942764E-1
2.169383195E2	-6.226162621E-4	3.653504793E-3	-1.564130187E-1	1.564569211E-1
2.169483595E2	1.928226142E-3	3.053580467E-3	-1.615024352E-1	1.615428085E-1
2.169583995E2	1.366889442E-4	7.698224857E-5	-1.613527465E-1	1.613528227E-1
2.169684395E2	-3.356704923E-3	2.501977896E-3	-1.502757812E-1	1.503340872E-1
2.169784805E2	3.953853534E-3	2.594784172E-3	-1.615036047E-1	1.615728324E-1
2.169885205E2	-3.029333651E-3	2.341709370E-3	-1.718321264E-1	1.718747804E-1
2.169985305E2	-4.940833843E-3	-3.828208633E-3	-1.576116979E-1	1.577355836E-1
2.170085705E2	5.679867655E-4	8.892975468E-4	-1.547681969E-1	1.547717941E-1
2.170186105E2	4.091045830E-3	4.669833099E-3	-1.600073022E-1	1.601277014E-1
2.170286515E2	2.859713291E-3	1.569703314E-3	-1.644985485E-1	1.645308919E-1
2.170386915E2	-1.111926571E-3	1.324969017E-2	-1.698873425E-1	1.704068655E-1
2.170487315E2	3.279348658E-3	3.185974220E-3	-1.586606884E-1	1.587265529E-1
2.170587415E2	-4.512763126E-3	3.481834196E-3	-1.604569530E-1	1.605581576E-1
2.170687815E2	-7.151620971E-3	-2.798194187E-3	-1.504278088E-1	1.506237074E-1
2.170788225E2	-4.362035725E-3	3.345036758E-3	-1.436918163E-1	1.437969218E-1
2.170888625E2	9.230138257E-3	4.923346443E-3	-1.531227905E-1	1.534797177E-1
2.170989025E2	7.082840813E-3	1.782962233E-3	-1.541706115E-1	1.543435228E-1
2.171089425E2	-1.102691910E-2	4.935104828E-3	-1.665947753E-1	1.670322345E-1
2.171189525E2	-2.305579401E-3	8.302589413E-3	-1.646494067E-1	1.648747276E-1
2.171289925E2	4.032666464E-3	2.750667287E-3	-1.642003405E-1	1.642728839E-1
2.171390335E2	-3.776000820E-3	1.287770675E-2	-1.612059814E-1	1.617635989E-1
2.171490735E2	-4.265207489E-3	2.228657110E-3	-1.628525573E-1	1.629236457E-1
2.171591135E2	-1.091627654E-2	2.803849541E-3	-1.634513122E-1	1.638394279E-1
2.171691545E2	-3.085375558E-3	4.066464398E-4	-1.520749694E-1	1.521068086E-1
2.171791635E2	-1.535470836E-4	-3.680877071E-3	-1.552190173E-1	1.552627314E-1
2.171892045E2	3.426334183E-3	-4.616924934E-3	-1.577643102E-1	1.578690386E-1
2.171992445E2	-4.631047901E-3	6.041781753E-3	-1.550704980E-1	1.552572352E-1
2.172092845E2	-3.939004233E-3	9.065788100E-3	-1.538729882E-1	1.541901449E-1
2.172193245E2	-3.799122732E-3	6.083534528E-3	-1.552190173E-1	1.553846390E-1
2.172293655E2	-6.942102215E-3	-1.341058910E-3	-1.574637634E-1	1.576224222E-1
2.172393755E2	-6.933310264E-4	1.544761285E-3	-1.540203381E-1	1.540296450E-1
2.172494155E2	-3.031539490E-3	3.761102697E-3	-1.650967187E-1	1.651673777E-1
2.172594555E2	-1.337217678E-3	-1.608605571E-3	-1.625520104E-1	1.625654694E-1
2.172694955E2	6.102403218E-3	-8.526428137E-4	-1.553675365E-1	1.554896708E-1
2.172795365E2	3.291300332E-3	9.117170507E-3	-1.588109618E-1	1.591064960E-1
2.172895455E2	1.152031104E-3	1.388259645E-2	-1.638997936E-1	1.644907171E-1
2.172995865E2	-7.075611165E-3	7.883764319E-3	-1.636004162E-1	1.639430212E-1
2.173096265E2	-5.093461018E-3	6.922810972E-3	-1.644979638E-1	1.647223383E-1
2.173196665E2	-2.520803761E-3	-4.264328694E-3	-1.589588964E-1	1.590360641E-1
2.173297075E2	8.174954517E-3	8.180894237E-4	-1.567135656E-1	1.569287762E-1
2.173397475E2	2.493495722E-3	2.291916674E-3	-1.692868334E-1	1.693207086E-1
2.173497575E2	1.007746776E-3	9.656283790E-3	-1.613527465E-1	1.616445736E-1
2.173597975E2	5.547465908E-3	8.957961788E-3	-1.562633300E-1	1.566181591E-1
2.173698375E2	-5.496097205E-5	1.204514547E-2	-1.552166784E-1	1.556833511E-1
2.173798775E2	-1.704599265E-2	2.435657680E-3	-1.540185839E-1	1.549781355E-1
2.173899185E2	-7.238206586E-3	-2.028883332E-3	-1.519235265E-1	1.521093880E-1
2.173999585E2	1.512861412E-3	1.213781470E-3	-1.531216210E-1	1.531339049E-1
2.174099685E2	-8.932958089E-4	1.220423542E-4	-1.559651220E-1	1.559677279E-1
2.174200085E2	4.142675202E-4	-6.850643540E-3	-1.628513879E-1	1.629959431E-1
2.174300485E2	-9.960503457E-4	2.147070179E-3	-1.547687817E-1	1.547868787E-1
2.174400895E2	-8.013513121E-3	6.690713055E-3	-1.613550854E-1	1.616924414E-1
2.174501295E2	3.794234825E-4	1.947159357E-3	-1.665947753E-1	1.666065862E-1
2.174601695E2	1.495103635E-3	1.340291463E-4	-1.700376159E-1	1.700442416E-1
2.174701795E2	5.292148150E-3	2.312007342E-3	-1.570152819E-1	1.571214529E-1
2.174802195E2	-3.405956294E-3	1.189542934E-3	-1.594097167E-1	1.594505357E-1
2.174902605E2	-4.165206683E-3	4.358989634E-3	-1.656954736E-1	1.658051257E-1
2.175003005E2	7.387160979E-3	7.936124308E-3	-1.688389367E-1	1.691866979E-1
2.175103405E2	4.289008912E-3	-2.820559787E-3	-1.638992089E-1	1.639795775E-1
2.175203805E2	-3.099631573E-3	-5.017760703E-3	-1.655463696E-1	1.656513994E-1
2.175303905E2	4.666165456E-3	2.762215538E-3	-1.594091320E-1	1.595013301E-1
2.175404305E2	1.591520167E-3	-1.505895574E-3	-1.559668761E-1	1.559822654E-1
2.175504715E2	1.388425925E-3	4.918604717E-4	-1.603090185E-1	1.603157854E-1
2.175605115E2	-2.411014864E-3	2.710294090E-3	-1.610574621E-1	1.610983078E-1
2.175705515E2	-7.599245886E-3	6.480816286E-3	-1.659971899E-1	1.662973739E-1
2.175805925E2	8.516800788E-4	-3.731254488E-4	-1.712368798E-1	1.712394043E-1
2.175906015E2	2.412785017E-3	-2.528454820E-3	-1.668964916E-1	1.669330810E-1
2.176006425E2	5.071245596E-3	6.880044071E-3	-1.525263745E-1	1.527656619E-1
2.176106825E2	-4.594423718E-3	9.833143791E-3	-1.592617822E-1	1.596311834E-1
2.176207225E2	6.001218979E-4	2.720197812E-3	-1.656978124E-1	1.657212258E-1
2.176307348E2	-2.943799278E-3	-1.452201689E-3	-1.589618200E-1	1.589957077E-1
2.176407758E2	-1.101283097E-3	4.394155154E-3	-1.571643859E-1	1.572296589E-1
2.176507858E2	5.476564421E-3	4.933332391E-3	-1.594108862E-1	1.595812055E-1
2.176608258E2	1.251500351E-2	-1.314097764E-3	-1.579139990E-1	1.584145929E-1
2.176708658E2	7.027147226E-3	4.230469661E-3	-1.679431432E-1	1.681433229E-1
2.176809058E2	1.780131701E-4	1.035064979E-2	-1.627040380E-1	1.630330385E-1
2.176909467E2	7.378592867E-3	-3.509197338E-3	-1.637512743E-1	1.639549876E-1
2.177009868E2	2.533055505E-3	-7.755509298E-4	-1.745294470E-1	1.745495509E-1
2.177109968E2	-2.044153473E-3	-5.210079281E-3	-1.630022460E-1	1.630983007E-1
2.177210368E2	-5.048770932E-3	-6.563225482E-3	-1.489315063E-1	1.491615218E-1
2.177310768E2	-4.480245126E-3	-4.639875256E-3	-1.689897949E-1	1.691128375E-1
2.177411178E2	-4.930859316E-3	-1.687817071E-3	-1.646482372E-1	1.647307018E-1
2.177511578E2	3.484889994E-3	3.164010616E-3	-1.498284692E-1	1.499023869E-1
2.177611977E2	1.516637263E-3	7.894124854E-3	-1.549184704E-1	1.551268831E-1
2.177712078E2	8.094960153E-3	2.267669002E-3	-1.535718566E-1	1.538017745E-1
2.177812478E2	2.302760290E-3	5.030076401E-3	-1.615059435E-1	1.616006627E-1
2.177912878E2	8.914071697E-4	-1.502003521E-5	-1.637518591E-1	1.637542860E-1
2.178013288E2	-3.911139738E-3	5.631325487E-4	-1.665953600E-1	1.666422159E-1
2.178113688E2	4.207598140E-3	-3.041822081E-3	-1.650984728E-1	1.651800905E-1
2.178214088E2	7.904595025E-3	2.231736034E-3	-1.680922472E-1	1.682928010E-1
2.178314187E2	5.662377400E-3	2.246089121E-3	-1.704866821E-1	1.705954753E-1
2.178414588E2	-5.408316451E-3	-1.895155683E-3	-1.558160180E-1	1.559213679E-1
2.178514998E2	-2.076387962E-3	-9.765124228E-3	-1.570141125E-1	1.573311811E-1
2.178615398E2	4.078547121E-5	-3.662065482E-3	-1.694382763E-1	1.694778506E-1
2.178715798E2	-1.437175943E-4	-8.252120633E-3	-1.565644616E-1	1.567818509E-1
2.178816198E2	6.574662955E-3	-2.452157792E-3	-1.508757055E-1	1.510387956E-1
2.178916298E2	-4.776167914E-3	3.442456853E-3	-1.553669518E-1	1.554784616E-1
2.179016707E2	8.051538866E-3	-9.234215319E-4	-1.697370690E-1	1.699304345E-1
2.179117108E2	2.152257299E-3	-3.770805420E-3	-1.653972656E-1	1.654542433E-1
2.179217508E2	1.276675298E-3	6.366247404E-4	-1.558183569E-1	1.558248874E-1
2.179317908E2	3.180526145E-3	1.120445291E-3	-1.529748559E-1	1.530120181E-1
2.179418318E2	2.177465993E-3	7.850535689E-3	-1.659977746E-1	1.661975735E-1
2.179518408E2	1.289381857E-3	2.498725383E-3	-1.691412377E-1	1.691646075E-1
2.179618818E2	-1.650906807E-3	-8.517200500E-4	-1.604604614E-1	1.604712142E-1
2.179719217E2	3.906735197E-3	5.555220321E-4	-1.639033020E-1	1.639507962E-1
2.179819618E2	4.161632115E-3	3.707874762E-3	-1.640529907E-1	1.641476508E-1
2.179920028E2	2.937533507E-3	3.045979086E-3	-1.546226013E-1	1.546804962E-1
2.180020118E2	-1.183089869E-3	3.242153171E-3	-1.630040002E-1	1.630405328E-1
2.180120528E2	7.721419574E-4	5.286184447E-3	-1.645020568E-1	1.645887805E-1
2.180220928E2	6.121358704E-3	-6.546506099E-4	-1.615071130E-1	1.616244014E-1
2.180321328E2	6.635410044E-3	6.246096259E-3	-1.592606127E-1	1.595211119E-1
2.180421727E2	8.485694057E-3	-1.281051859E-3	-1.609071887E-1	1.611358789E-1
2.180522138E2	-1.729610673E-3	3.430524878E-3	-1.628537267E-1	1.628990373E-1
2.180622228E2	-1.800061913E-3	1.196309259E-2	-1.561177343E-1	1.565857681E-1
2.180722638E2	3.737800914E-3	-4.233429814E-3	-1.604587072E-1	1.605580574E-1
2.180823038E2	4.891069127E-3	-1.482461030E-3	-1.595605749E-1	1.596424045E-1
2.180923438E2	3.965567380E-3	9.598889714E-3	-1.571655554E-1	1.575083369E-1
2.181023848E2	-4.341893380E-3	-5.012141895E-3	-1.656983972E-1	1.658310358E-1
2.181124247E2	4.661044574E-4	-4.957068432E-4	-1.577654797E-1	1.577669470E-1
2.181224348E2	5.057139188E-3	7.075176621E-3	-1.585133386E-1	1.587517284E-1
2.181324748E2	-2.436864239E-4	1.087341827E-2	-1.624040759E-1	1.627678545E-1
2.181425148E2	-1.418149937E-3	7.052902384E-3	-1.646488219E-1	1.648059136E-1
2.181525558E2	7.235232729E-3	-5.414905418E-3	-1.619544250E-1	1.622063672E-1
2.181625958E2	-4.353704299E-3	-2.139286073E-3	-1.480333740E-1	1.481128323E-1
2.181726358E2	-1.020146984E-3	5.682305899E-3	-1.568650085E-1	1.569712081E-1
2.181826457E2	-6.526316075E-3	5.527994223E-3	-1.667444640E-1	1.669636721E-1
2.181926858E2	2.238729281E-3	1.639312590E-3	-1.513265258E-1	1.513519629E-1
2.182027258E2	4.678738683E-3	-3.263943186E-3	-1.508768749E-1	1.509846857E-1
2.182127668E2	4.496371793E-3	-8.098201817E-3	-1.674917382E-1	1.677476694E-1
2.182228068E2	3.673622012E-3	-2.364111515E-3	-1.624017370E-1	1.624604835E-1
2.182328468E2	4.224742359E-3	-1.284779459E-3	-1.574620092E-1	1.575239139E-1
2.182428568E2	-1.726274790E-3	1.954002427E-3	-1.652452379E-1	1.652658065E-1
2.182528967E2	-4.575735754E-3	5.209229607E-3	-1.559645373E-1	1.561185777E-1
2.182629378E2	1.009897512E-3	1.107657247E-2	-1.546161693E-1	1.550157094E-1
2.182729778E2	-8.880721440E-3	-1.742607309E-3	-1.549161315E-1	1.551802555E-1
2.182830178E2	-5.030457841E-3	2.142173136E-3	-1.541676879E-1	1.542646116E-1
2.182930578E2	7.145097671E-3	6.518722689E-3	-1.463844591E-1	1.467036334E-1
2.183030678E2	6.359703548E-3	-3.266766295E-3	-1.640471435E-1	1.642028711E-1
2.183131088E2	8.424016210E-5	1.700717490E-4	-1.634483886E-1	1.634484988E-1
2.183231488E2	-2.084143517E-3	-1.230866304E-3	-1.613521618E-1	1.613703157E-1
2.183331888E2	5.942783938E-4	4.464915600E-3	-1.558136791E-1	1.558787709E-1
2.183432288E2	-9.724345609E-3	9.904973181E-3	-1.643465209E-1	1.649316535E-1
2.183532698E2	-4.299288077E-5	5.371243162E-3	-1.634478039E-1	1.635360409E-1
2.183632788E2	6.252460816E-3	-7.171692224E-3	-1.556645751E-1	1.559550781E-1
2.183733198E2	-2.955962800E-3	8.111915365E-4	-1.632986999E-1	1.633274659E-1
2.183833598E2	-2.663643131E-3	9.340086468E-3	-1.661427855E-1	1.664264324E-1
2.183933997E2	-7.045886867E-3	3.241166454E-3	-1.667409557E-1	1.669212269E-1
2.184034408E2	-1.249031359E-3	9.071589634E-4	-1.694347680E-1	1.694418001E-1
2.184134808E2	-8.818314975E-4	2.707397891E-3	-1.628484643E-1	1.628733555E-1
2.184234908E2	-9.196913624E-4	1.161640752E-3	-1.547646886E-1	1.547717806E-1
2.184335308E2	7.418139516E-4	-4.156036433E-3	-1.462330163E-1	1.462939437E-1
2.184435708E2	6.958497831E-4	6.241445895E-4	-1.595553124E-1	1.595580505E-1
2.184536108E2	2.452176064E-4	1.311822832E-3	-1.592553502E-1	1.592609418E-1
2.184636518E2	-2.840934250E-3	-3.915578825E-3	-1.580578405E-1	1.581318551E-1
2.184736918E2	2.713914910E-3	-3.284490667E-5	-1.631472570E-1	1.631698314E-1
2.184837018E2	1.106890914E-3	2.457557330E-3	-1.568597460E-1	1.568829012E-1
2.184937418E2	-5.060759437E-3	-3.865265362E-3	-1.582069445E-1	1.583350525E-1
2.185037818E2	5.592888038E-3	2.043967322E-4	-1.594044542E-1	1.595026715E-1
2.185138228E2	5.734727557E-3	5.113691585E-3	-1.577578783E-1	1.579448800E-1
2.185238628E2	-6.100032355E-3	-2.940482525E-3	-1.586560106E-1	1.588004614E-1
2.185339028E2	-3.834440999E-3	3.683179412E-3	-1.582075292E-1	1.582968447E-1
2.185439128E2	4.835073472E-4	9.843641371E-3	-1.510224706E-1	1.513437071E-1
2.185539528E2	6.270519805E-3	1.426007990E-3	-1.573093969E-1	1.574407802E-1
2.185639938E2	6.925873337E-3	-1.405478781E-3	-1.625473326E-1	1.627008864E-1
2.185740337E2	4.150920119E-3	4.826511070E-3	-1.625467479E-1	1.626713577E-1
2.185840738E2	1.669853156E-3	7.610790711E-4	-1.652423143E-1	1.652525041E-1
2.185941138E2	4.867119526E-3	3.538716640E-3	-1.571597081E-1	1.572748716E-1
2.186041238E2	-4.414430831E-3	4.591882406E-3	-1.472802526E-1	1.474179276E-1
2.186141638E2	2.789329145E-3	-1.989981076E-3	-1.574590856E-1	1.574963619E-1
2.186242048E2	4.031459619E-3	-1.844769130E-3	-1.632969457E-1	1.633571190E-1
2.186342458E2	1.882390309E-3	7.533497829E-3	-1.615012658E-1	1.616878345E-1
2.186442857E2	-4.870946483E-3	3.111339994E-3	-1.537180370E-1	1.538266604E-1
2.186542958E2	-1.056663674E-3	-7.200032948E-3	-1.553646129E-1	1.555349477E-1
2.186643358E2	-4.044707788E-3	-1.064196903E-2	-1.646453136E-1	1.650384515E-1
2.186743768E2	7.402557886E-4	-1.343927700E-3	-1.567123961E-1	1.567199069E-1
2.186844168E2	5.768451259E-3	-3.340751845E-3	-1.659936816E-1	1.661274751E-1
2.186944568E2	1.079159608E-3	-6.188464640E-3	-1.655446154E-1	1.656637600E-1
2.187044968E2	5.686389242E-3	-1.129827331E-2	-1.546173388E-1	1.551338372E-1
2.187145067E2	-2.793322839E-3	-1.690804632E-3	-1.607545763E-1	1.607877336E-1
2.187245468E2	5.570098173E-3	-2.937138649E-3	-1.558142638E-1	1.559414556E-1
2.187345878E2	9.491549910E-4	-4.391989857E-4	-1.594067931E-1	1.594102239E-1
2.187446278E2	6.462220541E-3	2.986757755E-3	-1.574608397E-1	1.576216897E-1
2.187546678E2	6.393925748E-3	7.939669183E-3	-1.591074157E-1	1.594336550E-1
2.187647088E2	2.225603595E-3	5.535467695E-3	-1.603049254E-1	1.604159089E-1
2.187747178E2	4.935385769E-3	1.385972835E-4	-1.574608397E-1	1.575382280E-1
2.187847588E2	4.087632575E-3	2.094582282E-4	-1.637471813E-1	1.637983272E-1
2.187947988E2	8.539174382E-3	-5.344747966E-3	-1.574596703E-1	1.577815946E-1
2.188048388E2	6.626693467E-3	7.211626880E-4	-1.629987377E-1	1.631349798E-1
2.188148798E2	4.057819769E-3	1.088982702E-2	-1.615018505E-1	1.619194304E-1
2.188249198E2	-1.052347641E-3	1.219901861E-2	-1.625496715E-1	1.630101813E-1
2.188349298E2	-3.284706512E-3	3.873314420E-3	-1.592553502E-1	1.593363061E-1
2.188449698E2	-7.044433057E-4	2.581984252E-3	-1.638951159E-1	1.639169664E-1
2.188550097E2	-3.057058247E-3	-4.934922103E-3	-1.653920031E-1	1.654938480E-1
2.188650498E2	-1.054313967E-2	1.779883308E-3	-1.625473326E-1	1.628986222E-1
2.188750908E2	-5.812418438E-3	-2.011871589E-3	-1.694330138E-1	1.695446195E-1
2.188851308E2	3.912954145E-3	4.315775055E-3	-1.562604064E-1	1.563689602E-1
2.188951408E2	4.656083577E-3	2.330334708E-3	-1.516200560E-1	1.517094294E-1
2.189051808E2	-1.781830477E-3	3.080797428E-3	-1.567094725E-1	1.567498804E-1
2.189152208E2	-2.828206848E-3	6.876325607E-4	-1.622467858E-1	1.622728908E-1
2.189252618E2	-1.562623416E-3	-8.594127931E-4	-1.492232823E-1	1.492339384E-1
2.189353018E2	-4.964105077E-3	1.125654794E-2	-1.462295079E-1	1.467461114E-1
2.189453418E2	-9.541625259E-3	6.340757199E-3	-1.561089635E-1	1.565287715E-1
2.189553518E2	-5.941382091E-3	5.107469782E-3	-1.550623119E-1	1.552601264E-1
2.189653918E2	2.629493735E-3	7.381470222E-3	-1.529666698E-1	1.531672367E-1
2.189754328E2	-9.373916093E-4	4.086445430E-3	-1.640436351E-1	1.640972028E-1
2.189854728E2	-2.403689856E-3	3.583941199E-3	-1.586560106E-1	1.587146876E-1
2.189955127E2	-6.955662731E-3	-4.652620358E-3	-1.529678392E-1	1.531965664E-1
2.190055528E2	-5.239519783E-3	1.301233890E-3	-1.619485778E-1	1.620385374E-1
2.190155628E2	-8.735661670E-4	-3.331907932E-3	-1.676367491E-1	1.676721336E-1
2.190256028E2	6.388715787E-3	-1.366165392E-3	-1.493747252E-1	1.495175262E-1
2.190356438E2	4.257331450E-3	2.808947582E-3	-1.505722350E-1	1.506585975E-1
2.190456838E2	3.445221718E-3	5.288559878E-3	-1.640448046E-1	1.641661851E-1
2.190557238E2	2.513537568E-3	3.666724982E-3	-1.637460119E-1	1.638063465E-1
2.190657648E2	1.753671337E-3	9.060699195E-3	-1.553634435E-1	1.556373066E-1
2.190757738E2	8.982896394E-3	5.408966839E-3	-1.646435595E-1	1.649771227E-1
2.190858148E2	-6.680471006E-4	1.177885048E-2	-1.667386168E-1	1.671554784E-1
2.190958548E2	-4.048838812E-3	7.850544825E-3	-1.553622741E-1	1.556131754E-1
2.191058948E2	6.315626734E-4	8.953366242E-4	-1.568585765E-1	1.568624032E-1
2.191159348E2	3.285959038E-3	6.545656426E-3	-1.510201317E-1	1.511976300E-1
2.191259758E2	-5.037012547E-3	7.225861195E-3	-1.513189244E-1	1.515750687E-1
2.191359847E2	-6.928956258E-3	1.709999945E-3	-1.743715721E-1	1.745175627E-1
2.191460258E2	8.857791533E-4	-3.924495829E-3	-1.580543321E-1	1.581055286E-1
2.191560658E2	-6.832504323E-4	3.590647224E-3	-1.364985716E-1	1.365474996E-1
2.191661058E2	-2.204921640E-3	4.745874312E-3	-1.715251476E-1	1.716049569E-1
2.191761467E2	-3.699784591E-3	2.706776625E-3	-1.709269774E-1	1.709884401E-1
2.191861868E2	5.325856435E-3	2.469873028E-3	-1.570053416E-1	1.571150608E-1
2.191961968E2	6.304621520E-3	-2.081517410E-4	-1.576029271E-1	1.577291165E-1
2.192062368E2	4.593596599E-3	1.146620717E-3	-1.725717992E-1	1.726367334E-1
2.192162768E2	-9.222827096E-4	-1.225073906E-3	-1.664345616E-1	1.664416255E-1
2.192263178E2	-4.647436379E-3	3.795820540E-3	-1.579017198E-1	1.580156955E-1
2.192363578E2	6.157818149E-3	8.125848183E-3	-1.439806688E-1	1.443411969E-1
2.192463978E2	6.760653520E-3	6.068377448E-3	-1.584998900E-1	1.587600289E-1
2.192564078E2	-5.667543963E-3	-3.823256772E-4	-1.640377879E-1	1.641361115E-1
2.192664478E2	-4.440661646E-3	3.623693129E-3	-1.568538988E-1	1.569585811E-1
2.192764878E2	1.886132470E-3	6.655730261E-3	-1.502681798E-1	1.504273316E-1
2.192865288E2	-9.980170715E-4	-4.081064165E-3	-1.547588414E-1	1.548158587E-1
2.192965688E2	-3.806076293E-3	7.821948286E-3	-1.620930040E-1	1.623262488E-1
2.193066088E2	1.347885705E-3	5.921219476E-5	-1.556563890E-1	1.556622361E-1
2.193166187E2	4.015722386E-3	-1.983010098E-3	-1.679314488E-1	1.679911601E-1
2.193266588E2	7.164962787E-3	3.510156646E-4	-1.736190355E-1	1.737671700E-1
2.193366998E2	2.089855688E-4	-2.920720764E-3	-1.643389195E-1	1.643650047E-1
2.193467398E2	-1.201506657E-2	8.145472901E-3	-1.664339769E-1	1.670657931E-1
2.193567798E2	-1.075940642E-3	4.216673886E-3	-1.643383348E-1	1.643959436E-1
2.193667898E2	2.962004162E-3	3.168560481E-3	-1.664339769E-1	1.664904859E-1
2.193768298E2	-5.686420077E-3	-2.193802223E-4	-1.658346373E-1	1.659322465E-1
2.193868698E2	-3.739312968E-5	8.306243923E-3	-1.567036253E-1	1.569236161E-1
2.193969108E2	-1.950987885E-4	-6.511632940E-3	-1.593980223E-1	1.595310908E-1
2.194069508E2	-3.364977248E-3	-2.438023975E-3	-1.653855711E-1	1.654377652E-1
2.194169908E2	-7.353452694E-3	2.215902871E-3	-1.583502012E-1	1.585363357E-1
2.194270008E2	-2.469995226E-3	-3.531800481E-3	-1.441291881E-1	1.441936106E-1
2.194370408E2	-4.280622097E-3	4.748953236E-3	-1.535601622E-1	1.536931999E-1
2.194470818E2	-6.528814846E-3	-4.862169949E-3	-1.734699315E-1	1.736608282E-1
2.194571217E2	-1.133884465E-3	2.820203472E-3	-1.649376744E-1	1.649656803E-1
2.194671618E2	1.731394316E-4	1.052681543E-2	-1.558060777E-1	1.561613834E-1
2.194772028E2	-5.300466157E-3	-6.246151077E-3	-1.616427684E-1	1.618502206E-1
2.194872118E2	-5.646600767E-3	9.068940114E-4	-1.647862315E-1	1.648854410E-1
2.194972528E2	7.054783885E-3	1.118459065E-2	-1.544582945E-1	1.550233201E-1
2.195072928E2	-2.396292900E-3	1.225859625E-3	-1.589495409E-1	1.589723293E-1
2.195173328E2	2.074441079E-4	4.550860533E-3	-1.619433153E-1	1.620073786E-1
2.195273727E2	2.686740204E-3	1.004076563E-3	-1.577514464E-1	1.577775192E-1
2.195374138E2	2.768924990E-3	4.726085141E-3	-1.590986449E-1	1.591929069E-1
2.195474228E2	8.160940043E-4	4.342608294E-3	-1.620930040E-1	1.621532183E-1
